simulation,strategy,annual_cost_cny,avg_material_shortage_rate,max_material_shortage_rate,any_material_shortage,cost_weighted_risk
595,Balanced,158938405.0108613,0.0,0.0,0,35.87690523889889
595,Resilience,164620814.56809708,0.022697655124803567,0.18158124099842854,1,30.443424861008822
596,Lowest Cost,199108315.829021,0.0,0.0,0,36.85796096388415
596,Balanced,200772430.69331002,0.022982507853176112,0.1838600628254089,1,35.76539933072886
596,Resilience,209253713.53100216,0.06128131507052652,0.29417610052065424,1,30.438122638807293
597,Lowest Cost,171675147.86628014,0.0,0.0,0,37.17273278064562
597,Balanced,173923931.31671998,0.012473687169718764,0.09978949735775011,1,35.86424071776895
597,Resilience,181296256.00653598,0.019957899471550036,0.1596631957724003,1,30.438064193563616
598,Lowest Cost,179706834.75484532,0.0,0.0,0,38.315086852887745
598,Balanced,181543521.22650892,0.0,0.0,0,35.85560722772628
598,Resilience,188200037.7591357,0.0,0.0,0,30.442661454537514
599,Lowest Cost,129299766.98750287,0.0,0.0,0,38.818333820904414
599,Balanced,130703642.06271094,0.0,0.0,0,35.886585284296004
599,Resilience,134883507.3896906,0.0,0.0,0,30.68011548321966
600,Lowest Cost,177772630.70917043,0.0,0.0,0,37.40744523670094
600,Balanced,178948504.38367423,0.0,0.0,0,35.97599525963496
600,Resilience,185929007.8653107,0.0,0.0,0,30.440659615846833
